Frame,RMSE
0,0.10855
1,0.09381
2,0.07589
3,0.06103
4,0.05082
5,0.04729
6,0.05147
7,0.05009
8,0.04660
9,0.04353
10,0.04179
11,0.04209
12,0.04413
13,0.04389
14,0.04302
15,0.04218
16,0.04165
17,0.04356
18,0.04526
19,0.04597
20,0.04451
21,0.04181
22,0.04154
23,0.04230
24,0.04300
25,0.04329
26,0.04280
27,0.04212
28,0.04227
29,0.04254
30,0.04271
31,0.04258
