Frame,RMSE
0,0.05606
1,0.04895
2,0.03883
3,0.02890
4,0.02099
5,0.01848
6,0.02236
7,0.02150
8,0.01827
9,0.01506
10,0.01306
11,0.01369
12,0.01581
13,0.01568
14,0.01476
15,0.01396
16,0.01293
17,0.01516
18,0.01717
19,0.01772
20,0.01620
21,0.01340
22,0.01301
23,0.01402
24,0.01484
25,0.01507
26,0.01451
27,0.01376
28,0.01383
29,0.01415
30,0.01441
31,0.01444
