Frame,RMSE
0,0.17643
1,0.17566
2,0.17507
3,0.17460
4,0.17428
5,0.17397
6,0.17390
7,0.17397
8,0.17394
9,0.17386
10,0.17377
11,0.17363
12,0.17363
13,0.17379
14,0.17381
15,0.17375
16,0.17368
17,0.17360
18,0.17354
19,0.17373
20,0.17375
21,0.17375
22,0.17370
23,0.17360
24,0.17354
25,0.17370
26,0.17375
27,0.17370
28,0.17370
29,0.17359
30,0.17355
31,0.17371
