Frame,RMSE
0,0.15014
1,0.14185
2,0.13724
3,0.13471
4,0.13333
5,0.13213
6,0.13183
7,0.13161
8,0.13166
9,0.13123
10,0.13144
11,0.13119
12,0.13165
13,0.13158
14,0.13197
15,0.13191
16,0.13195
17,0.13197
18,0.13156
19,0.13166
20,0.13184
21,0.13145
22,0.13180
23,0.13171
24,0.13176
25,0.13168
26,0.13153
27,0.13150
28,0.13192
29,0.13153
30,0.13179
31,0.13177
