Frame,RMSE
0,0.05382
1,0.04685
2,0.04273
3,0.04066
4,0.03911
5,0.03829
6,0.03804
7,0.03780
8,0.03753
9,0.03739
10,0.03721
11,0.03715
12,0.03733
13,0.03734
14,0.03722
15,0.03747
16,0.03742
17,0.03746
18,0.03746
19,0.03747
20,0.03704
21,0.03724
22,0.03732
23,0.03748
24,0.03733
25,0.03734
26,0.03722
27,0.03751
28,0.03749
29,0.03734
30,0.03741
31,0.03754
