Frame,RMSE
0,0.05489
1,0.05101
2,0.04939
3,0.04832
4,0.04794
5,0.04749
6,0.04741
7,0.04732
8,0.04731
9,0.04705
10,0.04709
11,0.04708
12,0.04709
13,0.04702
14,0.04699
15,0.04697
16,0.04716
17,0.04704
18,0.04708
19,0.04702
20,0.04711
21,0.04705
22,0.04709
23,0.04709
24,0.04707
25,0.04702
26,0.04707
27,0.04704
28,0.04723
29,0.04705
30,0.04706
31,0.04706
