Frame,RMSE
0,0.15339
1,0.14159
2,0.13680
3,0.13464
4,0.13312
5,0.13228
6,0.13179
7,0.13165
8,0.13151
9,0.13093
10,0.13069
11,0.13086
12,0.13122
13,0.13101
14,0.13111
15,0.13103
16,0.13133
17,0.13154
18,0.13135
19,0.13142
20,0.13162
21,0.13173
22,0.13149
23,0.13146
24,0.13140
25,0.13108
26,0.13112
27,0.13113
28,0.13140
29,0.13121
30,0.13146
31,0.13108
