Frame,RMSE
0,0.05662
1,0.04695
2,0.04291
3,0.04043
4,0.03898
5,0.03783
6,0.03708
7,0.03691
8,0.03664
9,0.03656
10,0.03666
11,0.03646
12,0.03670
13,0.03661
14,0.03690
15,0.03680
16,0.03723
17,0.03682
18,0.03672
19,0.03645
20,0.03665
21,0.03680
22,0.03682
23,0.03656
24,0.03638
25,0.03674
26,0.03690
27,0.03649
28,0.03657
29,0.03652
30,0.03684
31,0.03673
