Frame,RMSE
0,0.04316
1,0.03979
2,0.03847
3,0.03785
4,0.03746
5,0.03704
6,0.03684
7,0.03693
8,0.03688
9,0.03680
10,0.03683
11,0.03679
12,0.03684
13,0.03682
14,0.03685
15,0.03679
16,0.03700
17,0.03693
18,0.03679
19,0.03685
20,0.03687
21,0.03690
22,0.03697
23,0.03686
24,0.03680
25,0.03691
26,0.03687
27,0.03681
28,0.03687
29,0.03681
30,0.03685
31,0.03685
