Frame,RMSE
0,0.00465
1,0.00493
2,0.00481
3,0.00466
4,0.00462
5,0.00452
6,0.00456
7,0.00458
8,0.00461
9,0.00460
10,0.00457
11,0.00455
12,0.00457
13,0.00460
14,0.00458
15,0.00458
16,0.00389
17,0.00452
18,0.00457
19,0.00450
20,0.00453
21,0.00446
22,0.00448
23,0.00454
24,0.00460
25,0.00460
26,0.00457
27,0.00454
28,0.00455
29,0.00459
30,0.00458
31,0.00459
