Frame,RMSE
0,0.15134
1,0.15082
2,0.15059
3,0.15036
4,0.15031
5,0.15035
6,0.15027
7,0.15024
8,0.15030
9,0.15026
10,0.15029
11,0.15038
12,0.15026
13,0.15027
14,0.15035
15,0.15029
16,0.15031
17,0.15044
18,0.15030
19,0.15029
20,0.15037
21,0.15034
22,0.15038
23,0.15047
24,0.15031
25,0.15030
26,0.15040
27,0.15034
28,0.15038
29,0.15047
30,0.15032
31,0.15029
