Frame,RMSE
0,0.11253
1,0.08481
2,0.06851
3,0.05725
4,0.04909
5,0.04303
6,0.03855
7,0.03550
8,0.03331
9,0.03163
10,0.03075
11,0.02992
12,0.02919
13,0.02895
14,0.02867
15,0.02821
16,0.02885
17,0.02857
18,0.02846
19,0.02839
20,0.02840
21,0.02838
22,0.02836
23,0.02842
24,0.02849
25,0.02841
26,0.02854
27,0.02855
28,0.02828
29,0.02837
30,0.02839
31,0.02832
