Frame,RMSE
0,0.06878
1,0.05948
2,0.05307
3,0.04891
4,0.04607
5,0.04403
6,0.04256
7,0.04152
8,0.04083
9,0.04029
10,0.04002
11,0.03981
12,0.03962
13,0.03948
14,0.03939
15,0.03925
16,0.03941
17,0.03944
18,0.03932
19,0.03928
20,0.03936
21,0.03932
22,0.03931
23,0.03928
24,0.03926
25,0.03922
26,0.03930
27,0.03930
28,0.03930
29,0.03929
30,0.03930
31,0.03930
