Frame,RMSE
0,0.06510
1,0.05417
2,0.04896
3,0.04585
4,0.04388
5,0.04257
6,0.04169
7,0.04111
8,0.04072
9,0.04047
10,0.04028
11,0.04016
12,0.04008
13,0.04004
14,0.03998
15,0.03991
16,0.03999
17,0.04000
18,0.03997
19,0.03996
20,0.03995
21,0.03994
22,0.03994
23,0.03993
24,0.03994
25,0.03994
26,0.03993
27,0.03993
28,0.03993
29,0.03994
30,0.03993
31,0.03992
