Frame,RMSE
0,0.05536
1,0.05432
2,0.05374
3,0.05338
4,0.05317
5,0.05306
6,0.05307
7,0.05294
8,0.05283
9,0.05278
10,0.05281
11,0.05279
12,0.05285
13,0.05279
14,0.05276
15,0.05273
16,0.05273
17,0.05279
18,0.05282
19,0.05277
20,0.05273
21,0.05271
22,0.05277
23,0.05280
24,0.05282
25,0.05275
26,0.05273
27,0.05275
28,0.05278
29,0.05278
30,0.05280
31,0.05278
