Frame,RMSE
0,0.05426
1,0.05201
2,0.05081
3,0.04998
4,0.04952
5,0.04915
6,0.04923
7,0.04884
8,0.04871
9,0.04859
10,0.04865
11,0.04859
12,0.04867
13,0.04850
14,0.04852
15,0.04847
16,0.04850
17,0.04858
18,0.04860
19,0.04845
20,0.04849
21,0.04844
22,0.04854
23,0.04858
24,0.04855
25,0.04844
26,0.04850
27,0.04845
28,0.04856
29,0.04855
30,0.04855
31,0.04846
