Frame,RMSE
0,0.00966
1,0.00934
2,0.00891
3,0.00860
4,0.00842
5,0.00832
6,0.00830
7,0.00821
8,0.00823
9,0.00822
10,0.00814
11,0.00812
12,0.00813
13,0.00822
14,0.00814
15,0.00816
16,0.00780
17,0.00818
18,0.00814
19,0.00812
20,0.00815
21,0.00817
22,0.00814
23,0.00812
24,0.00815
25,0.00817
26,0.00813
27,0.00811
28,0.00813
29,0.00823
30,0.00812
31,0.00814
