Frame,RMSE
0,0.01626
1,0.01606
2,0.01584
3,0.01569
4,0.01557
5,0.01555
6,0.01546
7,0.01542
8,0.01535
9,0.01537
10,0.01537
11,0.01536
12,0.01535
13,0.01524
14,0.01529
15,0.01531
16,0.01511
17,0.01530
18,0.01530
19,0.01526
20,0.01522
21,0.01532
22,0.01528
23,0.01533
24,0.01525
25,0.01525
26,0.01529
27,0.01529
28,0.01530
29,0.01528
30,0.01527
31,0.01528
