Frame,RMSE
0,0.02027
1,0.01597
2,0.01385
3,0.01208
4,0.01088
5,0.00995
6,0.00935
7,0.00891
8,0.00861
9,0.00845
10,0.00829
11,0.00819
12,0.00814
13,0.00804
14,0.00805
15,0.00806
16,0.00799
17,0.00813
18,0.00813
19,0.00807
20,0.00807
21,0.00802
22,0.00805
23,0.00802
24,0.00802
25,0.00806
26,0.00802
27,0.00802
28,0.00803
29,0.00796
30,0.00800
31,0.00802
