Frame,RMSE
0,0.05731
1,0.05559
2,0.05445
3,0.05359
4,0.05290
5,0.05273
6,0.05277
7,0.05264
8,0.05262
9,0.05248
10,0.05225
11,0.05239
12,0.05237
13,0.05238
14,0.05249
15,0.05245
16,0.05219
17,0.05241
18,0.05231
19,0.05236
20,0.05252
21,0.05241
22,0.05225
23,0.05241
24,0.05233
25,0.05237
26,0.05251
27,0.05242
28,0.05224
29,0.05242
30,0.05233
31,0.05240
