Frame,RMSE
0,0.05474
1,0.04621
2,0.04180
3,0.03936
4,0.03801
5,0.03701
6,0.03770
7,0.03694
8,0.03667
9,0.03664
10,0.03622
11,0.03674
12,0.03717
13,0.03678
14,0.03702
15,0.03665
16,0.03637
17,0.03687
18,0.03717
19,0.03664
20,0.03659
21,0.03693
22,0.03717
23,0.03752
24,0.03700
25,0.03674
26,0.03704
27,0.03716
28,0.03627
29,0.03669
30,0.03702
31,0.03692
