Frame,RMSE
0,0.05155
1,0.05132
2,0.05120
3,0.05111
4,0.05104
5,0.05098
6,0.05097
7,0.05093
8,0.05094
9,0.05096
10,0.05095
11,0.05093
12,0.05091
13,0.05088
14,0.05092
15,0.05095
16,0.05089
17,0.05093
18,0.05091
19,0.05089
20,0.05092
21,0.05095
22,0.05094
23,0.05093
24,0.05090
25,0.05089
26,0.05092
27,0.05095
28,0.05094
29,0.05093
30,0.05090
31,0.05089
