Frame,RMSE
0,0.01854
1,0.01777
2,0.01702
3,0.01651
4,0.01624
5,0.01591
6,0.01591
7,0.01584
8,0.01568
9,0.01567
10,0.01569
11,0.01559
12,0.01551
13,0.01555
14,0.01551
15,0.01556
16,0.01540
17,0.01553
18,0.01547
19,0.01550
20,0.01548
21,0.01550
22,0.01560
23,0.01553
24,0.01545
25,0.01551
26,0.01549
27,0.01554
28,0.01557
29,0.01550
30,0.01545
31,0.01552
