Frame,RMSE
0,0.02679
1,0.02578
2,0.02506
3,0.02459
4,0.02429
5,0.02417
6,0.02415
7,0.02401
8,0.02400
9,0.02393
10,0.02390
11,0.02396
12,0.02391
13,0.02389
14,0.02391
15,0.02389
16,0.02380
17,0.02399
18,0.02393
19,0.02388
20,0.02392
21,0.02394
22,0.02390
23,0.02397
24,0.02392
25,0.02388
26,0.02392
27,0.02391
28,0.02391
29,0.02400
30,0.02389
31,0.02388
