Frame,RMSE
0,0.01987
1,0.01954
2,0.01911
3,0.01887
4,0.01860
5,0.01853
6,0.01846
7,0.01848
8,0.01844
9,0.01836
10,0.01831
11,0.01835
12,0.01828
13,0.01838
14,0.01836
15,0.01833
16,0.01813
17,0.01833
18,0.01826
19,0.01839
20,0.01832
21,0.01834
22,0.01826
23,0.01835
24,0.01826
25,0.01832
26,0.01833
27,0.01835
28,0.01827
29,0.01832
30,0.01826
31,0.01833
