Frame,RMSE
0,0.05281
1,0.05167
2,0.05081
3,0.05019
4,0.04983
5,0.04967
6,0.04968
7,0.04951
8,0.04943
9,0.04929
10,0.04924
11,0.04932
12,0.04932
13,0.04930
14,0.04927
15,0.04916
16,0.04914
17,0.04930
18,0.04924
19,0.04930
20,0.04925
21,0.04918
22,0.04920
23,0.04929
24,0.04923
25,0.04928
26,0.04927
27,0.04917
28,0.04918
29,0.04930
30,0.04923
31,0.04927
