Frame,RMSE
0,0.01808
1,0.01669
2,0.01582
3,0.01518
4,0.01480
5,0.01444
6,0.01455
7,0.01424
8,0.01410
9,0.01401
10,0.01401
11,0.01396
12,0.01401
13,0.01392
14,0.01390
15,0.01385
16,0.01365
17,0.01382
18,0.01392
19,0.01385
20,0.01384
21,0.01379
22,0.01387
23,0.01383
24,0.01388
25,0.01387
26,0.01385
27,0.01385
28,0.01385
29,0.01380
30,0.01389
31,0.01387
