Frame,RMSE
0,0.01963
1,0.01905
2,0.01860
3,0.01821
4,0.01799
5,0.01783
6,0.01786
7,0.01774
8,0.01768
9,0.01761
10,0.01760
11,0.01756
12,0.01760
13,0.01756
14,0.01755
15,0.01754
16,0.01736
17,0.01750
18,0.01755
19,0.01752
20,0.01753
21,0.01752
22,0.01753
23,0.01752
24,0.01753
25,0.01751
26,0.01751
27,0.01752
28,0.01753
29,0.01752
30,0.01754
31,0.01753
