Frame,RMSE
0,0.00834
1,0.00842
2,0.00835
3,0.00817
4,0.00816
5,0.00809
6,0.00812
7,0.00810
8,0.00809
9,0.00805
10,0.00806
11,0.00802
12,0.00806
13,0.00802
14,0.00804
15,0.00804
16,0.00768
17,0.00800
18,0.00807
19,0.00799
20,0.00804
21,0.00801
22,0.00803
23,0.00804
24,0.00805
25,0.00802
26,0.00804
27,0.00801
28,0.00804
29,0.00801
30,0.00803
31,0.00803
