Frame,RMSE
0,0.10813
1,0.08712
2,0.07395
3,0.06497
4,0.05857
5,0.05423
6,0.05125
7,0.04912
8,0.04772
9,0.04700
10,0.04610
11,0.04560
12,0.04543
13,0.04517
14,0.04509
15,0.04521
16,0.04558
17,0.04551
18,0.04528
19,0.04507
20,0.04503
21,0.04519
22,0.04519
23,0.04516
24,0.04515
25,0.04543
26,0.04520
27,0.04514
28,0.04523
29,0.04515
30,0.04523
31,0.04540
