Frame,RMSE
0,0.05627
1,0.04605
2,0.03815
3,0.03249
4,0.02799
5,0.02474
6,0.02234
7,0.02057
8,0.01933
9,0.01840
10,0.01779
11,0.01740
12,0.01720
13,0.01691
14,0.01677
15,0.01658
16,0.01705
17,0.01709
18,0.01689
19,0.01694
20,0.01695
21,0.01696
22,0.01695
23,0.01693
24,0.01694
25,0.01681
26,0.01678
27,0.01681
28,0.01691
29,0.01676
30,0.01677
31,0.01669
