Frame,RMSE
0,0.06469
1,0.05584
2,0.05115
3,0.04828
4,0.04639
5,0.04518
6,0.04439
7,0.04385
8,0.04348
9,0.04322
10,0.04308
11,0.04298
12,0.04292
13,0.04285
14,0.04282
15,0.04280
16,0.04285
17,0.04289
18,0.04286
19,0.04285
20,0.04283
21,0.04282
22,0.04283
23,0.04283
24,0.04282
25,0.04281
26,0.04283
27,0.04284
28,0.04286
29,0.04284
30,0.04284
31,0.04284
