Frame,RMSE
0,0.17777
1,0.17660
2,0.17615
3,0.17563
4,0.17534
5,0.17517
6,0.17518
7,0.17495
8,0.17483
9,0.17482
10,0.17472
11,0.17477
12,0.17481
13,0.17470
14,0.17464
15,0.17471
16,0.17457
17,0.17473
18,0.17471
19,0.17468
20,0.17459
21,0.17467
22,0.17458
23,0.17468
24,0.17470
25,0.17465
26,0.17460
27,0.17468
28,0.17456
29,0.17470
30,0.17470
31,0.17463
