Frame,RMSE
0,0.00794
1,0.00817
2,0.00817
3,0.00812
4,0.00809
5,0.00809
6,0.00810
7,0.00808
8,0.00801
9,0.00803
10,0.00807
11,0.00804
12,0.00806
13,0.00801
14,0.00800
15,0.00799
16,0.00767
17,0.00800
18,0.00805
19,0.00803
20,0.00802
21,0.00804
22,0.00805
23,0.00805
24,0.00799
25,0.00801
26,0.00805
27,0.00803
28,0.00804
29,0.00800
30,0.00799
31,0.00798
