Frame,RMSE
0,0.10961
1,0.08396
2,0.07105
3,0.06209
4,0.05567
5,0.05129
6,0.04810
7,0.04584
8,0.04421
9,0.04344
10,0.04281
11,0.04222
12,0.04199
13,0.04187
14,0.04177
15,0.04163
16,0.04282
17,0.04231
18,0.04201
19,0.04181
20,0.04181
21,0.04184
22,0.04172
23,0.04155
24,0.04139
25,0.04153
26,0.04157
27,0.04144
28,0.04148
29,0.04154
30,0.04160
31,0.04154
