Frame,RMSE
0,0.04774
1,0.04726
2,0.04695
3,0.04677
4,0.04664
5,0.04654
6,0.04657
7,0.04649
8,0.04644
9,0.04643
10,0.04641
11,0.04639
12,0.04642
13,0.04640
14,0.04639
15,0.04639
16,0.04632
17,0.04637
18,0.04639
19,0.04638
20,0.04638
21,0.04637
22,0.04637
23,0.04636
24,0.04638
25,0.04638
26,0.04637
27,0.04638
28,0.04637
29,0.04637
30,0.04639
31,0.04639
