Frame,RMSE
0,0.17648
1,0.17521
2,0.17450
3,0.17427
4,0.17402
5,0.17386
6,0.17385
7,0.17372
8,0.17361
9,0.17374
10,0.17372
11,0.17370
12,0.17366
13,0.17365
14,0.17356
15,0.17374
16,0.17372
17,0.17371
18,0.17366
19,0.17366
20,0.17359
21,0.17374
22,0.17372
23,0.17374
24,0.17366
25,0.17369
26,0.17358
27,0.17372
28,0.17374
29,0.17373
30,0.17367
31,0.17367
