Frame,RMSE
0,0.06189
1,0.05169
2,0.04674
3,0.04374
4,0.04228
5,0.04178
6,0.04133
7,0.04115
8,0.04084
9,0.04066
10,0.04064
11,0.04074
12,0.04107
13,0.04084
14,0.04054
15,0.04033
16,0.04060
17,0.04069
18,0.04101
19,0.04119
20,0.04096
21,0.04096
22,0.04119
23,0.04074
24,0.04041
25,0.04069
26,0.04058
27,0.04054
28,0.04116
29,0.04084
30,0.04058
31,0.04034
