Frame,RMSE
0,0.06460
1,0.05836
2,0.05201
3,0.04717
4,0.04423
5,0.04333
6,0.04426
7,0.04398
8,0.04317
9,0.04245
10,0.04204
11,0.04210
12,0.04249
13,0.04247
14,0.04228
15,0.04212
16,0.04194
17,0.04238
18,0.04281
19,0.04298
20,0.04264
21,0.04202
22,0.04195
23,0.04214
24,0.04230
25,0.04236
26,0.04225
27,0.04209
28,0.04209
29,0.04216
30,0.04220
31,0.04221
