Frame,RMSE
0,0.00469
1,0.00503
2,0.00487
3,0.00476
4,0.00475
5,0.00467
6,0.00472
7,0.00461
8,0.00465
9,0.00465
10,0.00460
11,0.00456
12,0.00462
13,0.00465
14,0.00463
15,0.00457
16,0.00396
17,0.00464
18,0.00464
19,0.00462
20,0.00465
21,0.00461
22,0.00464
23,0.00456
24,0.00464
25,0.00465
26,0.00460
27,0.00456
28,0.00460
29,0.00463
30,0.00464
31,0.00458
