Frame,RMSE
0,0.06452
1,0.05572
2,0.05103
3,0.04817
4,0.04631
5,0.04507
6,0.04424
7,0.04372
8,0.04336
9,0.04313
10,0.04295
11,0.04285
12,0.04278
13,0.04272
14,0.04270
15,0.04270
16,0.04273
17,0.04275
18,0.04276
19,0.04277
20,0.04275
21,0.04273
22,0.04271
23,0.04273
24,0.04272
25,0.04274
26,0.04272
27,0.04272
28,0.04272
29,0.04270
30,0.04272
31,0.04274
