Frame,RMSE
0,0.04194
1,0.03868
2,0.03714
3,0.03630
4,0.03604
5,0.03574
6,0.03548
7,0.03546
8,0.03543
9,0.03545
10,0.03550
11,0.03540
12,0.03534
13,0.03547
14,0.03542
15,0.03538
16,0.03547
17,0.03540
18,0.03538
19,0.03541
20,0.03539
21,0.03534
22,0.03548
23,0.03541
24,0.03535
25,0.03535
26,0.03541
27,0.03542
28,0.03547
29,0.03533
30,0.03529
31,0.03547
