Frame,RMSE
0,0.05333
1,0.04353
2,0.03833
3,0.03517
4,0.03387
5,0.03271
6,0.03160
7,0.03112
8,0.03100
9,0.03083
10,0.03102
11,0.03082
12,0.03069
13,0.03079
14,0.03117
15,0.03087
16,0.03084
17,0.03082
18,0.03106
19,0.03097
20,0.03101
21,0.03069
22,0.03095
23,0.03073
24,0.03060
25,0.03075
26,0.03095
27,0.03103
28,0.03099
29,0.03054
30,0.03085
31,0.03111
