Frame,RMSE
0,0.03158
1,0.02635
2,0.02393
3,0.02267
4,0.02183
5,0.02145
6,0.02128
7,0.02099
8,0.02096
9,0.02092
10,0.02101
11,0.02097
12,0.02091
13,0.02082
14,0.02088
15,0.02084
16,0.02083
17,0.02077
18,0.02092
19,0.02086
20,0.02089
21,0.02083
22,0.02093
23,0.02093
24,0.02101
25,0.02081
26,0.02092
27,0.02106
28,0.02099
29,0.02088
30,0.02090
31,0.02076
