Frame,RMSE
0,0.04594
1,0.04548
2,0.04515
3,0.04492
4,0.04478
5,0.04468
6,0.04471
7,0.04464
8,0.04459
9,0.04455
10,0.04453
11,0.04452
12,0.04454
13,0.04453
14,0.04451
15,0.04449
16,0.04443
17,0.04449
18,0.04451
19,0.04451
20,0.04450
21,0.04448
22,0.04448
23,0.04449
24,0.04451
25,0.04451
26,0.04450
27,0.04449
28,0.04448
29,0.04448
30,0.04450
31,0.04450
